SONG_ID,SONG_TITLE,ARTIST,BOUNDARIES_1,SEGMENTS_JSON_1,BOUNDARIES_2,SEGMENTS_JSON_2,SPECTROGRAM_PATH_MEL,SPECTROGRAM_PATH_LINEAR,SPECTROGRAM_MATRIX_PATH
475,Klachnikov,Marsh Dondurma,"[0.0, 0.139319727, 9.154489795, 18.151519274, 27.207301587, 45.03632653, 54.076394557, 67.728548752, 85.35015873, 94.230181405, 112.16478458, 129.663628117, 138.515283446, 147.437460317, 165.079954648, 182.545396825, 191.409659863, 200.364739229, 217.910702947, 226.775918367, 250.727437641, 253.856099773]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.139319727, ""f"": ""Intro""}, {""t"": 9.154489795, ""f"": ""Intro""}, {""t"": 18.151519274, ""f"": ""Main_Theme""}, {""t"": 27.207301587, ""f"": ""Theme""}, {""t"": 45.03632653, ""f"": ""Theme""}, {""t"": 54.076394557, ""f"": ""Transition""}, {""t"": 67.728548752, ""f"": ""Theme""}, {""t"": 85.35015873, ""f"": ""Main_Theme""}, {""t"": 94.230181405, ""f"": ""Theme""}, {""t"": 112.16478458, ""f"": ""Solo""}, {""t"": 129.663628117, ""f"": ""Transition""}, {""t"": 138.515283446, ""f"": ""Main_Theme""}, {""t"": 147.437460317, ""f"": ""Theme""}, {""t"": 165.079954648, ""f"": ""Solo""}, {""t"": 182.545396825, ""f"": ""Transition""}, {""t"": 191.409659863, ""f"": ""Main_Theme""}, {""t"": 200.364739229, ""f"": ""Theme""}, {""t"": 217.910702947, ""f"": ""Theme""}, {""t"": 226.775918367, ""f"": ""Outro""}, {""t"": 250.727437641, ""f"": ""Silence""}, {""t"": 253.856099773, ""f"": ""End""}]","[0.0, 0.162539682, 18.229501133, 45.126666666, 85.293741496, 112.141768707, 138.554444444, 165.181383219, 191.492131519, 218.022585034, 240.189501133, 250.804331065, 253.860453514]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.162539682, ""f"": ""Intro""}, {""t"": 18.229501133, ""f"": ""Main_Theme""}, {""t"": 45.126666666, ""f"": ""Theme""}, {""t"": 85.293741496, ""f"": ""Main_Theme""}, {""t"": 112.141768707, ""f"": ""Solo""}, {""t"": 138.554444444, ""f"": ""Main_Theme""}, {""t"": 165.181383219, ""f"": ""Solo""}, {""t"": 191.492131519, ""f"": ""Main_Theme""}, {""t"": 218.022585034, ""f"": ""Theme""}, {""t"": 240.189501133, ""f"": ""Outro""}, {""t"": 250.804331065, ""f"": ""Silence""}, {""t"": 253.860453514, ""f"": ""End""}]",spectrograms/mel/475_Marsh_Dondurma_Klachnikov.png,spectrograms/linear/475_Marsh_Dondurma_Klachnikov.png,spectrograms/matrices/475_Marsh_Dondurma_Klachnikov.npy
479,I Wish I Knew,Sonny Rollins,"[0.0, 0.0, 35.052380952, 71.022902494, 108.398253968, 146.440408163, 182.915895691, 219.231292517, 256.217981859, 293.976371882, 330.877800453, 367.432811791, 406.254081632, 463.82015873, 466.47217687]","[{""t"": 0.0, ""f"": ""Head""}, {""t"": 0.0, ""f"": ""silence""}, {""t"": 35.052380952, ""f"": ""Bridge""}, {""t"": 71.022902494, ""f"": ""Head""}, {""t"": 108.398253968, ""f"": ""Head""}, {""t"": 146.440408163, ""f"": ""no_function""}, {""t"": 182.915895691, ""f"": ""Solo""}, {""t"": 219.231292517, ""f"": ""Solo""}, {""t"": 256.217981859, ""f"": ""Solo""}, {""t"": 293.976371882, ""f"": ""Solo""}, {""t"": 330.877800453, ""f"": ""Solo""}, {""t"": 367.432811791, ""f"": ""Head""}, {""t"": 406.254081632, ""f"": ""Head""}, {""t"": 463.82015873, ""f"": ""Silence""}, {""t"": 466.47217687, ""f"": ""End""}]","[0.0, 0.0, 35.138594104, 71.042539682, 108.586553287, 146.562607709, 146.562607709, 256.282630385, 256.282630385, 302.762789115, 302.762789115, 349.487891156, 367.674965986, 406.334693877, 425.667800453, 463.712993197, 466.468571428]","[{""t"": 0.0, ""f"": ""Head""}, {""t"": 0.0, ""f"": ""Silence""}, {""t"": 35.138594104, ""f"": ""Instrumental""}, {""t"": 71.042539682, ""f"": ""Head""}, {""t"": 108.586553287, ""f"": ""Instrumental""}, {""t"": 146.562607709, ""f"": ""Instrumental""}, {""t"": 146.562607709, ""f"": ""Solo""}, {""t"": 256.282630385, ""f"": ""Instrumental""}, {""t"": 256.282630385, ""f"": ""Solo""}, {""t"": 302.762789115, ""f"": ""Instrumental""}, {""t"": 302.762789115, ""f"": ""Solo""}, {""t"": 349.487891156, ""f"": ""Bridge""}, {""t"": 367.674965986, ""f"": ""Head""}, {""t"": 406.334693877, ""f"": ""Outro""}, {""t"": 425.667800453, ""f"": ""Outro""}, {""t"": 463.712993197, ""f"": ""Silence""}, {""t"": 466.468571428, ""f"": ""End""}]",spectrograms/mel/479_Sonny_Rollins_I_Wish_I_Knew.png,spectrograms/linear/479_Sonny_Rollins_I_Wish_I_Knew.png,spectrograms/matrices/479_Sonny_Rollins_I_Wish_I_Knew.npy
483,Cool Breeze,Dizzy Gillespie,"[0.0, 0.391836734, 10.263219954, 39.402766439, 67.870430839, 96.175555555, 105.626077097, 133.606122448, 164.210022675, 168.045714285]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.391836734, ""f"": ""Intro""}, {""t"": 10.263219954, ""f"": ""Head""}, {""t"": 39.402766439, ""f"": ""Solo""}, {""t"": 67.870430839, ""f"": ""Solo""}, {""t"": 96.175555555, ""f"": ""Interlude""}, {""t"": 105.626077097, ""f"": ""Solo""}, {""t"": 133.606122448, ""f"": ""Head""}, {""t"": 164.210022675, ""f"": ""Silence""}, {""t"": 168.045714285, ""f"": ""End""}]","[0.0, 0.510839002, 10.483990929, 39.373356009, 67.756122448, 96.124829931, 105.558049886, 133.635873015, 164.671360544, 168.054058956]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.510839002, ""f"": ""Intro""}, {""t"": 10.483990929, ""f"": ""Head""}, {""t"": 39.373356009, ""f"": ""Solo""}, {""t"": 67.756122448, ""f"": ""Solo""}, {""t"": 96.124829931, ""f"": ""Transition""}, {""t"": 105.558049886, ""f"": ""Solo""}, {""t"": 133.635873015, ""f"": ""Head""}, {""t"": 164.671360544, ""f"": ""Silence""}, {""t"": 168.054058956, ""f"": ""End""}]",spectrograms/mel/483_Dizzy_Gillespie_Cool_Breeze.png,spectrograms/linear/483_Dizzy_Gillespie_Cool_Breeze.png,spectrograms/matrices/483_Dizzy_Gillespie_Cool_Breeze.npy
495,Love And Broken Hearts,Wynton Marsalis,"[0.0, 0.580498866, 31.184399092, 67.477188208, 67.477188208, 103.35201814, 137.71755102, 210.512108843, 210.512108843, 262.455147392, 296.843900226, 330.954013605, 330.954013605, 348.11356009, 348.11356009, 402.471473922, 402.471473922, 458.292244897, 460.773877551]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.580498866, ""f"": ""Intro""}, {""t"": 31.184399092, ""f"": ""Intro""}, {""t"": 67.477188208, ""f"": ""Head""}, {""t"": 67.477188208, ""f"": ""Verse""}, {""t"": 103.35201814, ""f"": ""Verse""}, {""t"": 137.71755102, ""f"": ""Bridge""}, {""t"": 210.512108843, ""f"": ""Head""}, {""t"": 210.512108843, ""f"": ""Verse""}, {""t"": 262.455147392, ""f"": ""Solo""}, {""t"": 296.843900226, ""f"": ""Solo""}, {""t"": 330.954013605, ""f"": ""Bridge""}, {""t"": 330.954013605, ""f"": ""Solo""}, {""t"": 348.11356009, ""f"": ""Bridge""}, {""t"": 348.11356009, ""f"": ""Head""}, {""t"": 402.471473922, ""f"": ""Head""}, {""t"": 402.471473922, ""f"": ""Verse""}, {""t"": 458.292244897, ""f"": ""Silence""}, {""t"": 460.773877551, ""f"": ""End""}]","[0.0, 0.606961451, 31.230839002, 52.268117913, 67.568866213, 103.189478458, 155.309070294, 175.460725623, 210.358140589, 245.030430839, 262.444240362, 296.820680272, 348.106507936, 368.449274376, 402.420612244, 436.588526077, 445.194603174, 458.199365079, 460.82292517]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.606961451, ""f"": ""Intro""}, {""t"": 31.230839002, ""f"": ""no_function""}, {""t"": 52.268117913, ""f"": ""no_function""}, {""t"": 67.568866213, ""f"": ""Verse""}, {""t"": 103.189478458, ""f"": ""no_function""}, {""t"": 155.309070294, ""f"": ""Transition""}, {""t"": 175.460725623, ""f"": ""Chorus""}, {""t"": 210.358140589, ""f"": ""Verse""}, {""t"": 245.030430839, ""f"": ""no_function""}, {""t"": 262.444240362, ""f"": ""Solo""}, {""t"": 296.820680272, ""f"": ""no_function""}, {""t"": 348.106507936, ""f"": ""Transition""}, {""t"": 368.449274376, ""f"": ""Chorus""}, {""t"": 402.420612244, ""f"": ""Verse""}, {""t"": 436.588526077, ""f"": ""no_function""}, {""t"": 445.194603174, ""f"": ""Outro""}, {""t"": 458.199365079, ""f"": ""Silence""}, {""t"": 460.82292517, ""f"": ""End""}]",spectrograms/mel/495_Wynton_Marsalis_Love_And_Broken_Hearts.png,spectrograms/linear/495_Wynton_Marsalis_Love_And_Broken_Hearts.png,spectrograms/matrices/495_Wynton_Marsalis_Love_And_Broken_Hearts.npy
503,Someday We  ll All Be Free,Charlie Hunter,"[0.0, 0.255419501, 37.987823129, 77.229546485, 96.641383219, 124.133809523, 177.470113378, 200.676916099, 293.082267573, 297.435124716]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.255419501, ""f"": ""Chorus""}, {""t"": 37.987823129, ""f"": ""Chorus""}, {""t"": 77.229546485, ""f"": ""Bridge""}, {""t"": 96.641383219, ""f"": ""Chorus""}, {""t"": 124.133809523, ""f"": ""Outro""}, {""t"": 177.470113378, ""f"": ""Silence""}, {""t"": 200.676916099, ""f"": ""no_function""}, {""t"": 293.082267573, ""f"": ""Silence""}, {""t"": 297.435124716, ""f"": ""End""}]","[0.0, 0.231451247, 37.929183673, 77.374671201, 96.734331065, 129.706666666, 164.861678004, 177.967256235, 200.604739229, 287.416598639, 292.86478458, 297.439546485]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.231451247, ""f"": ""Head""}, {""t"": 37.929183673, ""f"": ""no_function""}, {""t"": 77.374671201, ""f"": ""Head""}, {""t"": 96.734331065, ""f"": ""Head""}, {""t"": 129.706666666, ""f"": ""Head""}, {""t"": 164.861678004, ""f"": ""Outro""}, {""t"": 177.967256235, ""f"": ""Silence""}, {""t"": 200.604739229, ""f"": ""no_function""}, {""t"": 287.416598639, ""f"": ""Outro""}, {""t"": 292.86478458, ""f"": ""Silence""}, {""t"": 297.439546485, ""f"": ""End""}]",spectrograms/mel/503_Charlie_Hunter_Someday_We__ll_All_Be_Free.png,spectrograms/linear/503_Charlie_Hunter_Someday_We__ll_All_Be_Free.png,spectrograms/matrices/503_Charlie_Hunter_Someday_We__ll_All_Be_Free.npy
507,Weasil,Donald Byrd,"[0.0, 0.343174603, 33.37031746, 65.781383219, 98.05154195, 129.746213151, 161.114399092, 192.889047619, 224.28201814, 255.559750566, 286.650430839, 318.353446712, 349.883628117, 381.223900226, 412.323015873, 443.452698412, 474.775328798, 507.30462585, 518.106281179, 536.80340136, 540.65877551]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.343174603, ""f"": ""Intro""}, {""t"": 33.37031746, ""f"": ""Head""}, {""t"": 65.781383219, ""f"": ""Head""}, {""t"": 98.05154195, ""f"": ""Solo""}, {""t"": 129.746213151, ""f"": ""Solo""}, {""t"": 161.114399092, ""f"": ""Solo""}, {""t"": 192.889047619, ""f"": ""Solo""}, {""t"": 224.28201814, ""f"": ""Solo""}, {""t"": 255.559750566, ""f"": ""Solo""}, {""t"": 286.650430839, ""f"": ""Solo""}, {""t"": 318.353446712, ""f"": ""Solo""}, {""t"": 349.883628117, ""f"": ""Solo""}, {""t"": 381.223900226, ""f"": ""Solo""}, {""t"": 412.323015873, ""f"": ""Solo""}, {""t"": 443.452698412, ""f"": ""Transition""}, {""t"": 474.775328798, ""f"": ""Head""}, {""t"": 507.30462585, ""f"": ""Head""}, {""t"": 518.106281179, ""f"": ""Fade-out""}, {""t"": 536.80340136, ""f"": ""Silence""}, {""t"": 540.65877551, ""f"": ""End""}]","[0.0, 0.485714285, 33.546757369, 65.730975056, 98.122426303, 98.122426303, 129.706530612, 129.706530612, 161.19446712, 161.19446712, 192.876802721, 192.876802721, 224.303197278, 224.303197278, 255.486984126, 255.486984126, 286.696553287, 286.696553287, 318.351405895, 318.351405895, 349.967414965, 349.967414965, 381.263424036, 381.263424036, 412.331609977, 412.331609977, 443.495759637, 474.791315192, 507.345011337, 507.345011337, 536.775510204, 540.673854875]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.485714285, ""f"": ""Intro""}, {""t"": 33.546757369, ""f"": ""Head""}, {""t"": 65.730975056, ""f"": ""Head""}, {""t"": 98.122426303, ""f"": ""Instrumental""}, {""t"": 98.122426303, ""f"": ""Solo""}, {""t"": 129.706530612, ""f"": ""Instrumental""}, {""t"": 129.706530612, ""f"": ""Solo""}, {""t"": 161.19446712, ""f"": ""Instrumental""}, {""t"": 161.19446712, ""f"": ""Solo""}, {""t"": 192.876802721, ""f"": ""Instrumental""}, {""t"": 192.876802721, ""f"": ""Solo""}, {""t"": 224.303197278, ""f"": ""Instrumental""}, {""t"": 224.303197278, ""f"": ""Solo""}, {""t"": 255.486984126, ""f"": ""Head""}, {""t"": 255.486984126, ""f"": ""Solo""}, {""t"": 286.696553287, ""f"": ""Instrumental""}, {""t"": 286.696553287, ""f"": ""Solo""}, {""t"": 318.351405895, ""f"": ""Instrumental""}, {""t"": 318.351405895, ""f"": ""Solo""}, {""t"": 349.967414965, ""f"": ""Instrumental""}, {""t"": 349.967414965, ""f"": ""Solo""}, {""t"": 381.263424036, ""f"": ""Instrumental""}, {""t"": 381.263424036, ""f"": ""Solo""}, {""t"": 412.331609977, ""f"": ""Instrumental""}, {""t"": 412.331609977, ""f"": ""Solo""}, {""t"": 443.495759637, ""f"": ""Bridge""}, {""t"": 474.791315192, ""f"": ""Head""}, {""t"": 507.345011337, ""f"": ""Fade-out""}, {""t"": 507.345011337, ""f"": ""Outro""}, {""t"": 536.775510204, ""f"": ""Silence""}, {""t"": 540.673854875, ""f"": ""End""}]",spectrograms/mel/507_Donald_Byrd_Weasil.png,spectrograms/linear/507_Donald_Byrd_Weasil.png,spectrograms/matrices/507_Donald_Byrd_Weasil.npy
511,Stompin   At The Savoy,The Three Sounds,"[0.0, 0.685714285, 17.965668934, 50.363492063, 82.643628117, 238.27632653, 270.307981859, 290.977210884, 295.72510204]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.685714285, ""f"": ""Intro""}, {""t"": 17.965668934, ""f"": ""Head""}, {""t"": 50.363492063, ""f"": ""Interlude""}, {""t"": 82.643628117, ""f"": ""Solo""}, {""t"": 238.27632653, ""f"": ""Interlude""}, {""t"": 270.307981859, ""f"": ""Outro""}, {""t"": 290.977210884, ""f"": ""Silence""}, {""t"": 295.72510204, ""f"": ""End""}]","[0.0, 1.947006802, 18.030929705, 18.030929705, 34.328707482, 34.328707482, 50.27494331, 50.27494331, 66.545646258, 66.545646258, 82.626054421, 98.603378684, 114.31185941, 129.878344671, 145.645192743, 160.957346938, 176.327482993, 191.425941043, 207.082448979, 222.77201814, 238.374557823, 238.374557823, 254.403492063, 254.403492063, 270.590521541, 291.433945578, 295.733877551]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 1.947006802, ""f"": ""Intro""}, {""t"": 18.030929705, ""f"": ""Head""}, {""t"": 18.030929705, ""f"": ""Verse""}, {""t"": 34.328707482, ""f"": ""Head""}, {""t"": 34.328707482, ""f"": ""Verse""}, {""t"": 50.27494331, ""f"": ""Bridge""}, {""t"": 50.27494331, ""f"": ""Head""}, {""t"": 66.545646258, ""f"": ""Head""}, {""t"": 66.545646258, ""f"": ""Verse""}, {""t"": 82.626054421, ""f"": ""Solo""}, {""t"": 98.603378684, ""f"": ""Solo""}, {""t"": 114.31185941, ""f"": ""Solo""}, {""t"": 129.878344671, ""f"": ""Solo""}, {""t"": 145.645192743, ""f"": ""Solo""}, {""t"": 160.957346938, ""f"": ""Solo""}, {""t"": 176.327482993, ""f"": ""Solo""}, {""t"": 191.425941043, ""f"": ""Solo""}, {""t"": 207.082448979, ""f"": ""Solo""}, {""t"": 222.77201814, ""f"": ""Solo""}, {""t"": 238.374557823, ""f"": ""Bridge""}, {""t"": 238.374557823, ""f"": ""Head""}, {""t"": 254.403492063, ""f"": ""Head""}, {""t"": 254.403492063, ""f"": ""Verse""}, {""t"": 270.590521541, ""f"": ""Outro""}, {""t"": 291.433945578, ""f"": ""Silence""}, {""t"": 295.733877551, ""f"": ""End""}]",spectrograms/mel/511_The_Three_Sounds_Stompin___At_The_Savoy.png,spectrograms/linear/511_The_Three_Sounds_Stompin___At_The_Savoy.png,spectrograms/matrices/511_The_Three_Sounds_Stompin___At_The_Savoy.npy
519,So Far   So Good,Duke Ellington,"[0.0, 0.204399092, 6.497959183, 32.941451247, 58.987755102, 62.113378684, 88.014920634, 113.857755102, 139.703696145, 165.558276643, 172.273197278, 174.66154195]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.204399092, ""f"": ""Intro""}, {""t"": 6.497959183, ""f"": ""Main_Theme""}, {""t"": 32.941451247, ""f"": ""Secondary_Theme""}, {""t"": 58.987755102, ""f"": ""Interlude""}, {""t"": 62.113378684, ""f"": ""Main_Theme""}, {""t"": 88.014920634, ""f"": ""Secondary_Theme""}, {""t"": 113.857755102, ""f"": ""Solo""}, {""t"": 139.703696145, ""f"": ""Secondary_Theme""}, {""t"": 165.558276643, ""f"": ""Outro""}, {""t"": 172.273197278, ""f"": ""Silence""}, {""t"": 174.66154195, ""f"": ""End""}]","[0.0, 0.141587301, 32.925374149, 62.172789115, 88.09, 113.740839002, 139.724512471, 165.602358276, 171.966984126, 174.657755102]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.141587301, ""f"": ""Intro""}, {""t"": 32.925374149, ""f"": ""no_function""}, {""t"": 62.172789115, ""f"": ""Verse""}, {""t"": 88.09, ""f"": ""Bridge""}, {""t"": 113.740839002, ""f"": ""Solo""}, {""t"": 139.724512471, ""f"": ""Bridge""}, {""t"": 165.602358276, ""f"": ""Outro""}, {""t"": 171.966984126, ""f"": ""Silence""}, {""t"": 174.657755102, ""f"": ""End""}]",spectrograms/mel/519_Duke_Ellington_So_Far___So_Good.png,spectrograms/linear/519_Duke_Ellington_So_Far___So_Good.png,spectrograms/matrices/519_Duke_Ellington_So_Far___So_Good.npy
527,Lop Pow,Babs Three Bips & Bop,"[0.0, 0.348299319, 5.78031746, 16.747120181, 27.711405895, 38.79941043, 49.799478458, 60.622607709, 71.332653061, 82.139659863, 93.147664399, 104.044195011, 114.84185941, 125.644240362, 136.5323356, 147.347845804, 159.449387755, 162.881337868]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.348299319, ""f"": ""Intro""}, {""t"": 5.78031746, ""f"": ""Head""}, {""t"": 16.747120181, ""f"": ""no_function""}, {""t"": 27.711405895, ""f"": ""Solo""}, {""t"": 38.79941043, ""f"": ""no_function""}, {""t"": 49.799478458, ""f"": ""Solo""}, {""t"": 60.622607709, ""f"": ""no_function""}, {""t"": 71.332653061, ""f"": ""Solo""}, {""t"": 82.139659863, ""f"": ""Solo""}, {""t"": 93.147664399, ""f"": ""Solo""}, {""t"": 104.044195011, ""f"": ""no_function""}, {""t"": 114.84185941, ""f"": ""no_function""}, {""t"": 125.644240362, ""f"": ""no_function""}, {""t"": 136.5323356, ""f"": ""no_function""}, {""t"": 147.347845804, ""f"": ""Head""}, {""t"": 159.449387755, ""f"": ""Silence""}, {""t"": 162.881337868, ""f"": ""End""}]","[0.0, 0.371428571, 5.761315192, 27.70079365, 38.825442176, 49.782244897, 71.253650793, 93.045351473, 136.477324263, 147.32478458, 158.579637188, 162.886349206]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.371428571, ""f"": ""Intro""}, {""t"": 5.761315192, ""f"": ""Head""}, {""t"": 27.70079365, ""f"": ""Interlude""}, {""t"": 38.825442176, ""f"": ""Head""}, {""t"": 49.782244897, ""f"": ""Solo""}, {""t"": 71.253650793, ""f"": ""Solo""}, {""t"": 93.045351473, ""f"": ""Solo""}, {""t"": 136.477324263, ""f"": ""Interlude""}, {""t"": 147.32478458, ""f"": ""Head""}, {""t"": 158.579637188, ""f"": ""Silence""}, {""t"": 162.886349206, ""f"": ""End""}]",spectrograms/mel/527_Babs_Three_Bips_&_Bop_Lop_Pow.png,spectrograms/linear/527_Babs_Three_Bips_&_Bop_Lop_Pow.png,spectrograms/matrices/527_Babs_Three_Bips_&_Bop_Lop_Pow.npy
531,The Mooche,Louis Armstrong & Duke Ellington,"[0.0, 0.402789115, 27.57510204, 73.129841269, 100.036553287, 126.575759637, 178.637210884, 214.081587301, 218.837346938]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.402789115, ""f"": ""Intro""}, {""t"": 27.57510204, ""f"": ""Theme""}, {""t"": 73.129841269, ""f"": ""Solo""}, {""t"": 100.036553287, ""f"": ""Solo""}, {""t"": 126.575759637, ""f"": ""Solo""}, {""t"": 178.637210884, ""f"": ""Outro""}, {""t"": 214.081587301, ""f"": ""Silence""}, {""t"": 218.837346938, ""f"": ""End""}]","[0.0, 0.402403628, 27.654965986, 46.439909297, 73.20648526, 100.081995464, 126.876462585, 152.791632653, 178.683197278, 214.177278911, 218.85446712]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.402403628, ""f"": ""Intro""}, {""t"": 27.654965986, ""f"": ""no_function""}, {""t"": 46.439909297, ""f"": ""Main_Theme""}, {""t"": 73.20648526, ""f"": ""Solo""}, {""t"": 100.081995464, ""f"": ""Solo""}, {""t"": 126.876462585, ""f"": ""Solo""}, {""t"": 152.791632653, ""f"": ""no_function""}, {""t"": 178.683197278, ""f"": ""Outro""}, {""t"": 214.177278911, ""f"": ""Silence""}, {""t"": 218.85446712, ""f"": ""End""}]",spectrograms/mel/531_Louis_Armstrong_&_Duke_Ellington_The_Mooche.png,spectrograms/linear/531_Louis_Armstrong_&_Duke_Ellington_The_Mooche.png,spectrograms/matrices/531_Louis_Armstrong_&_Duke_Ellington_The_Mooche.npy
535,When the Day Is Short,Martha Wainwright,"[0.0, 0.097959183, 6.443922902, 22.485306122, 50.797097505, 66.97170068, 77.064965986, 93.247482993, 101.31446712, 117.321995464, 129.52170068, 157.854761904, 175.51462585, 183.57095238, 193.681065759, 209.757891156, 217.972244897, 217.972244897, 223.122086167, 226.043990929]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.097959183, ""f"": ""Intro""}, {""t"": 6.443922902, ""f"": ""Intro""}, {""t"": 22.485306122, ""f"": ""Verse""}, {""t"": 50.797097505, ""f"": ""Verse""}, {""t"": 66.97170068, ""f"": ""Transition""}, {""t"": 77.064965986, ""f"": ""Verse""}, {""t"": 93.247482993, ""f"": ""Chorus""}, {""t"": 101.31446712, ""f"": ""Verse""}, {""t"": 117.321995464, ""f"": ""Chorus""}, {""t"": 129.52170068, ""f"": ""Bridge""}, {""t"": 157.854761904, ""f"": ""Verse""}, {""t"": 175.51462585, ""f"": ""Outro""}, {""t"": 183.57095238, ""f"": ""Transition""}, {""t"": 193.681065759, ""f"": ""Outro""}, {""t"": 209.757891156, ""f"": ""Outro""}, {""t"": 217.972244897, ""f"": ""Fade-out""}, {""t"": 217.972244897, ""f"": ""Outro""}, {""t"": 223.122086167, ""f"": ""Silence""}, {""t"": 226.043990929, ""f"": ""End""}]","[0.0, 0.092879818, 6.176507936, 14.584965986, 22.657029478, 30.736938775, 38.809160997, 46.859818594, 50.836145124, 67.081065759, 77.201020408, 85.217029478, 93.305034013, 101.336893424, 117.553832199, 129.601179138, 145.776870748, 161.929138321, 175.602539682, 183.705238095, 193.760068027, 217.992879818, 217.992879818, 217.992879818, 223.361065759, 226.046507936]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.092879818, ""f"": ""Intro""}, {""t"": 6.176507936, ""f"": ""Intro""}, {""t"": 14.584965986, ""f"": ""Intro""}, {""t"": 22.657029478, ""f"": ""Verse""}, {""t"": 30.736938775, ""f"": ""Verse""}, {""t"": 38.809160997, ""f"": ""Verse""}, {""t"": 46.859818594, ""f"": ""Pre-Chorus""}, {""t"": 50.836145124, ""f"": ""Chorus""}, {""t"": 67.081065759, ""f"": ""Bridge""}, {""t"": 77.201020408, ""f"": ""Verse""}, {""t"": 85.217029478, ""f"": ""Verse""}, {""t"": 93.305034013, ""f"": ""Pre-Chorus""}, {""t"": 101.336893424, ""f"": ""Chorus""}, {""t"": 117.553832199, ""f"": ""Bridge""}, {""t"": 129.601179138, ""f"": ""Chorus""}, {""t"": 145.776870748, ""f"": ""Chorus""}, {""t"": 161.929138321, ""f"": ""Verse""}, {""t"": 175.602539682, ""f"": ""Chorus""}, {""t"": 183.705238095, ""f"": ""Bridge""}, {""t"": 193.760068027, ""f"": ""Chorus""}, {""t"": 217.992879818, ""f"": ""Fade-out""}, {""t"": 217.992879818, ""f"": ""Outro""}, {""t"": 217.992879818, ""f"": ""out""}, {""t"": 223.361065759, ""f"": ""Silence""}, {""t"": 226.046507936, ""f"": ""End""}]",spectrograms/mel/535_Martha_Wainwright_When_the_Day_Is_Short.png,spectrograms/linear/535_Martha_Wainwright_When_the_Day_Is_Short.png,spectrograms/matrices/535_Martha_Wainwright_When_the_Day_Is_Short.npy
